36.1922841,-115.1592718
36.0345795,-115.0977701
36.029596485,-115.085821152
36.172259,-115.1963237
36.1808408,-115.241325
36.1010205,-115.2443122
36.1137116,-115.3063648
36.1679035,-115.138142
36.0560257561,-115.225150438
36.099142,-115.136192
36.0658388,-115.1239441
36.0692097,-115.1773388
36.175,-115.136389
36.3997112534,-115.189260704
36.2919853,-115.1806678
36.2384622,-115.2319504
36.2497194319,-115.244528251
36.171192,-115.063465
36.0418002,-115.1906076
36.046987,-115.1829358
36.1629318,-115.15825
36.07804,-115.278238
36.004894,-114.941267
36.177516,-115.173218
36.0413460255,-115.102552741
36.046123,-115.0755514
36.0297703,-115.0856018
36.0194746369,-115.117385387
36.1591089,-115.2509355
36.1641707672,-115.289314807
36.29733,-115.270268
36.2815921,-115.266732
36.271169,-115.2677588
36.2699064,-115.2628727
36.2815367168,-115.286815456
36.1727482487,-115.223740004
36.1701789,-115.1963847
35.972629,-114.912004
36.1664205,-115.1462142
36.002833,-115.102344
35.9911107,-115.1027119
36.0631777,-115.0441066
36.1948912,-115.2051145
36.2165934,-115.2445735
36.1605691,-115.3208852
36.1605691,-115.3208852
36.3080534,-115.282095
36.103953,-115.136215
36.114035,-115.128016
36.1041299,-115.1377251
36.0633189,-115.0525302
36.144931,-115.303816
36.1448368,-115.2651803
36.1405381,-115.1426058
36.1430355663,-115.13705937
36.1362847,-115.1514119
36.1075601,-115.1524761
36.1257455,-115.2718422
36.0269240617,-114.774727821
36.1841442,-115.0627713
36.0648365484,-115.151221454
36.1108454,-115.1187693
36.0325192,-114.9826342
36.175,-115.136389
36.239473,-115.2265117
36.2213683,-115.2152267
35.9983694,-115.1018612
36.1022543,-115.1699583
36.108719,-115.1721291
36.1100836838,-115.173179008
36.2153701,-114.9872821
35.9857805002,-115.193836341
35.9786011827,-115.099240243
36.0954151675,-115.174970342
36.1599932,-115.3500788
36.160552,-115.318872
36.1149405,-115.1720257
36.11289,-115.171282
36.1107749,-115.1721858
36.1268841326,-115.167014281
36.121428,-115.169617
36.1354133,-115.1600836
36.117966,-115.174839
36.2769844,-115.2793162
35.9710913295,-114.855527135
36.1370959,-115.1696758
36.1517469,-115.2053706
36.1448952,-115.2001708
36.1427849,-115.2062979
36.1435479,-115.2038659
36.1308989,-115.1907846
36.1741303,-115.0622372
35.9418754944,-115.116038918
36.2611679707,-115.181648843
36.1173756,-115.0972824
36.0558874,-115.287817
35.9995957,-115.1025168
35.9928901,-115.1026818
36.0213103,-115.0863042
36.0059007,-115.1118635
36.1444044,-115.164856
36.2088268904,-115.293496677
36.0946344879,-115.174006601
36.0809667,-115.2244853
36.092494,-115.207833
36.0864569,-115.2437024
36.2476102,-115.1534549
36.0335051305,-114.985688059
36.1165487,-115.0881146
36.1384622,-115.1729128
36.1646405,-115.2458821
36.05545,-115.27919
36.1428225,-115.2882531
36.1955918,-115.04046
35.9833447,-115.1825223
36.1714276,-115.2450798
36.0140801,-115.1590178
36.0121485,-115.15323
36.1893827,-115.2069961
36.1947007117,-115.205170581
36.1951244301,-115.207475737
36.1050259,-115.1359481
36.0701647,-115.0436582
36.0648674,-115.0390976
36.0559251787,-115.053645233
36.0705173,-115.0832664
36.0677998683,-115.070135672
36.0209176,-115.2672983
36.1298756,-115.2445306
36.1434735,-115.2622382
36.073299,-115.19632
36.076215,-115.203083
36.0890492,-115.0609492
36.0291595459,-115.116607666
36.1005561,-115.304891
36.1010606055,-115.280462827
36.1440225,-115.195896
36.1462673,-115.1829873
36.0635111,-115.2507719
36.078093,-115.277923
36.1580433,-115.0460999
36.0554554752,-115.241407124
36.0552438,-115.2258702
36.130441,-115.243447
36.1456449,-115.2413708
36.3255827,-115.2896852
36.142019,-115.120134
36.1249276,-115.1354186
36.0561222,-115.2812612
36.17311,-115.125401
36.1697096,-115.1236952
36.2737596,-115.2528814
36.0840574414,-115.137729272
36.1915723,-115.2593102
36.1081923221,-115.176013461
36.1265953,-115.1653652
36.1051256,-115.1752326
36.102918,-115.169751
36.1378447,-115.1654364
35.9984819,-115.1043231
36.1272241,-115.1715512
36.1181654,-115.1706363
36.1067305,-115.1719754
36.1173432,-115.1763623
36.1107323,-115.1722365
36.1162194,-115.1745719
36.119049,-115.176282
36.144376,-115.065809
35.9954045,-115.2054405
36.144051,-115.198702
36.1462673,-115.1829873
36.1739618,-115.1608111
35.9770560135,-114.836214446
36.0065158,-115.0766525
36.016771,-115.056421
36.1260441832,-115.211447937
36.1260788,-115.2198304
36.1158141,-115.0961763
36.1153217,-115.1016181
36.1224746,-115.1654176
36.029537,-115.100938
36.0249968,-115.1018295
36.172161,-115.2432525
36.3076324,-115.2785988
36.2684007,-115.2956118
36.265321,-115.26032
36.1680995,-115.1922304
36.121073531,-115.163920022
36.1323077,-115.1589556
36.1100828,-115.1538714
36.16014,-115.108375
36.1593627,-115.1497386
36.27129,-115.2062413
35.9585685,-114.8438249
35.9770536,-114.8382915
35.9782216,-114.8345117
36.0358596,-115.1827075
36.0335356835,-115.208445576
36.1235575,-115.2075378
36.1233348,-115.2170789
36.0684717,-115.1743346
36.060033,-115.178779
36.1151619741,-115.124811416
36.175,-115.136389
36.2391919,-115.1480144
36.0319990399,-115.377322957
36.0873867,-115.2969433
36.0794089,-115.2980311
36.077271,-115.188922
36.0744294,-115.1819622
36.218884,-115.292938
36.142796,-115.221713
36.1481287,-115.2426539
36.0993459,-115.167874
36.1023748672,-114.929722715
36.1265262,-115.2017756
36.1260199,-115.1936341
36.1269391,-115.2416392
36.125908,-115.197904
36.1517161,-115.1617144
36.147132,-115.119465
36.157312,-115.1151063
36.158352,-115.14703
36.23855,-115.1190876
36.0727687,-115.0997043
36.099414,-115.2087414
36.1153219,-115.2235825
36.1176493,-115.188279
36.1186984,-115.1864851
36.2816342,-115.2667174
36.1745759179,-115.292351246
36.1831362174,-115.160473593
36.1242687,-115.3254095
36.1744373,-115.2610247
36.1990616,-115.2822508
36.1988542,-115.2659777
36.04577,-115.243934
36.2111865,-115.2487557
36.14287,-115.291453
36.0657637,-115.0170531
36.0205723541,-115.118694305
36.011634058,-115.174586075
36.1323912,-115.1867608
36.131438988,-115.192003041
36.0466006912,-115.406157374
36.1232761,-115.2796896
36.1080747,-115.1363806
36.051627,-115.24387
36.030755,-115.2209648
36.0547426,-115.2417511
36.0487594861,-115.224878296
36.0142886,-114.9642522
36.161073,-115.287009
36.2371812,-115.2311905
36.1638579,-115.1594148
36.0670133,-115.2520303
36.1603811,-115.1416441
36.100396,-115.187333
36.057517,-115.1552512
36.2393888,-115.2043747
36.1986381,-115.193509
36.2377432057,-115.159921269
36.075305,-115.091143
36.241663,-115.090042
36.1088082,-115.173583
36.1133346,-115.2973924
36.0957458,-115.2967171
36.11475,-115.1941
36.1149052,-115.2097436
36.1284289,-115.314551
36.2372667,-115.2312379
36.238728,-115.233116
36.0161124197,-115.119578791
36.0281627,-115.1215575
36.0251854615,-115.119181945
36.0422989,-115.1360032
36.1954516,-115.250136
36.1265042,-115.2099776
36.125587,-115.211199
36.1273515,-115.2250125
36.0848042,-115.3030607
36.0696629,-115.2987744
36.1523324,-115.2428249
36.1282092,-115.2253496
36.1477333425,-115.243336558
36.2930651,-115.2705051
36.1697096,-115.1236952
36.0772861605,-115.298175927
36.2218275,-115.2777517
36.2540775,-115.1526103
36.1595287253,-115.232730303
36.1044902,-115.1675367
36.1250739238,-115.206622348
36.095978,-115.100573
36.072698472,-115.092840493
35.9938025,-115.1008468
35.9910894,-115.109041035
36.087483,-115.243782
36.0911943252,-115.24218442
36.13,-115.24
36.0125120527,-115.119699971
36.0555484,-115.0450677
36.2189518,-115.2134263
36.0620944,-115.0361853
36.0594861,-115.0468547
36.0671229,-115.0428251
36.0385705261,-115.030029945
36.0631569,-115.044634
36.071217,-115.07614
36.0717478,-115.0841118
36.1139123,-115.1369385
36.1013771,-115.137406
36.1062211,-115.1367764
36.0562549,-115.1050573
36.115417,-115.2003327
36.1104125,-115.2067011
36.1013415,-115.2264336
36.1808271,-115.3154314
36.2761302036,-115.203652791
36.147371,-115.155365
36.1429966,-115.2761063
36.2355258,-115.0570461
36.2410955113,-115.080203358
36.159147,-115.153733
36.122917,-115.168527
36.1094942795,-115.174048043
36.1167966,-115.1773341
36.1179352,-115.1748371
36.1277253,-115.1744147
36.1109496171,-115.172558321
36.1099345,-115.1754157
36.1067305,-115.1719754
36.126655042,-115.169354327
36.1093993886,-115.169808284
36.2777739,-115.2883157
36.1606428,-115.320685
36.167526,-115.138435
36.2972729,-115.277068
36.1047801463,-115.17492681
36.071367,-115.193698
36.0793869,-115.211716
36.0765176,-115.1533426
36.1002598,-115.1251555
36.100414,-115.1265829
36.071911773,-115.114002787
36.1474616,-115.154019
36.1236399095,-115.273750126
36.1005561,-115.304891
36.1118694261,-115.297839765
36.1182771,-115.2097984
36.114539,-115.195684
36.2387598,-115.2241644
36.0368025618,-115.17177907
36.1956821,-115.2518044
36.127754,-115.224318
36.0612353,-115.2896852
36.1507583,-115.205577
36.1297376,-115.2042872
36.1450448,-115.2048958
36.159543,-115.196056
36.1619317,-115.1688711
36.1638289,-115.1568419
36.125541,-115.223274
36.1262628209,-115.217379082
36.1149198,-115.0980269
36.1152068,-115.1181849
36.1149315,-115.0712057
36.2627618,-115.2051784
36.196564,-115.193938
36.20183,-115.282161
36.046279,-115.246801
36.05477,-115.28054
36.2668005,-115.1155457
36.0348135885,-115.046417755
36.291447,-115.3160131
36.1440254,-115.1938769
36.1434763,-115.1873789
36.1521484,-115.2026559
36.115157,-115.2320144
36.1083675,-115.2615694
36.1602675,-115.1925063
36.115023,-115.131764
36.1230456,-115.1814301
36.124874,-115.1942484
36.125652,-115.153687
36.0790891,-115.2422126
36.1582281,-115.2426555
36.143672,-115.21585
36.120575,-115.1543573
36.1577883648,-115.137740163
36.2745727,-115.2531
36.2628546,-115.2479961
36.0967114,-115.296528
36.0924394,-115.2032728
36.2184241,-115.2431576
36.0721934971,-115.072997733
36.193937,-115.191902
36.0258472,-115.0838817
36.1476947,-115.1563056
36.17251638,-115.245833381
36.1644630432,-115.244750977
36.1594574,-115.2441524
36.2727664693,-115.266528986
36.2640512,-115.2664296
36.2637013,-115.2655124
36.1252029,-115.137102
36.124423,-115.146372
36.1253185,-115.1371721
36.1075874,-115.1524831
36.1930544975,-115.304281734
36.1008769,-115.2445968
36.1122023845,-115.241809657
36.1727435,-115.1455849
36.164339,-115.061676
36.1234384,-115.2169584
36.101527,-115.1892261
36.0687772,-115.1726641
36.0999648,-115.1318953
36.092598,-115.119204
36.1268272,-115.2075436
36.155996,-115.1511925
36.1003089,-115.2086355
36.099414,-115.2087414
36.1029272,-115.2043313
36.2144541,-115.1221157
36.079211,-115.101213
36.085138,-115.091731
36.1486319,-115.3334385
36.233048,-115.246776
36.3003714,-115.279395
36.1699412,-115.1398296
36.03539,-115.177381
36.0949529,-115.187338
36.067618,-115.174295
36.2389594,-115.1662617
36.2638376,-115.134161
36.2428197,-115.0867344
36.1014779,-115.296366
36.1008897,-115.3045343
36.1033061,-115.2803877
36.0295345,-115.0850915
36.0281575,-115.088426
36.160796,-115.243898
36.299524,-115.278968
36.284287,-115.285839
36.2746234,-115.2704712
36.2714625,-115.2676299
36.2917855,-115.2862118
36.1157894,-115.1537506
36.129396,-115.136364
36.1932356294,-115.304171737
36.1264476,-115.1926856
35.9687435,-114.8588052
35.9706094,-114.8529085
35.9776669,-114.836568
35.9779008,-114.8375185
36.1411553,-115.2826886
36.1722965,-115.0798567
36.1245825,-115.2086713
36.0687779,-115.1768402
36.0687779,-115.1768402
36.0765176,-115.1533426
36.1155093,-115.1342835
36.081153,-115.112933
36.0163642434,-114.95348005
36.0150169665,-115.117183047
36.188135,-115.160418
36.1008207,-115.0547322
36.1074302895,-115.173733708
36.1683682187,-115.21774292
36.1725319,-115.197258
36.1635421862,-115.207427048
36.1294227,-115.1424913
36.1319619,-115.1572054
36.124423,-115.146372
36.1053642,-115.150647
36.1157811847,-115.155821443
36.1248998,-115.1350531
35.9694066,-114.8576003
36.1215764,-115.1913212
36.1407035,-115.1823137
36.164187,-115.1297
36.1589012146,-115.114685059
36.0858828,-115.149411
36.0992725,-115.1362126
36.0983856,-115.148285
36.10376,-115.198753
36.036323,-114.989225
36.0689912,-115.1755694
36.0293273926,-114.984115601
36.109511,-115.141935
36.1777713138,-115.139135582
36.1454177,-115.2586053
36.1761191,-115.0626638
36.1666548,-115.0810063
36.0483169,-115.1819397
36.034668,-115.20637
36.034428,-115.225035
36.0553391,-115.2259983
36.2371812,-115.2311905
36.0276174,-115.0839851
36.1546411,-115.1542163
36.1629926,-115.1592511
36.1602998,-115.1719837
36.1634205,-115.1588431
36.2787719,-115.140237
36.2620852014,-115.206751227
36.0645150406,-115.24439791
36.0583669,-115.272026
36.1133793619,-115.203316894
36.1004676,-115.1982564
36.02074437,-115.1193301
36.017589,-115.1176516
36.027642,-115.1357133
36.088096,-115.29547
36.2621133,-115.1781762
36.158191,-115.286014
36.144238,-115.2561361
36.09839,-115.208771
36.1629318,-115.15825
36.161937,-115.168841
36.2191432,-115.2418228
36.188542,-115.163441
36.103149,-115.156798
36.1674807071,-115.286576785
36.2703601346,-115.273006149
36.2616901,-115.2550906
36.2029342651,-115.162307739
